source,target,relation,source_name,target_name
7379,7629,Tag,HFXO0_S,"<0x4A004000, 0x4A007FFF>"
7381,7738,Tag,I2C0_S,"<0x4B000000, 0x4B003FFF>"
7383,7739,Tag,WDOG0_S,"<0x4B004000, 0x4B007FFF>"
7385,7740,Tag,WDOG1_S,"<0x4B008000, 0x4B00BFFF>"
7387,7741,Tag,EUSART0_S,"<0x4B010000, 0x4B013FFF>"
7389,7742,Tag,SEMAILBOX_S,"<0x4C000000, 0x4C003FFF>"
7391,7397,Tag,MVP_S,"<0x4D000000, 0x4D003FFF>"
7423,7422,Tag,SCRATCHPAD_NS,"<0x50000000, 0x50003FFF>"
7741,7387,has_tag,"<0x4B010000, 0x4B013FFF>",EUSART0_S
7742,7389,has_tag,"<0x4C000000, 0x4C003FFF>",SEMAILBOX_S
7397,7391,has_tag,"<0x4D000000, 0x4D003FFF>",MVP_S
7422,7423,has_tag,"<0x50000000, 0x50003FFF>",SCRATCHPAD_NS
7424,7425,has_tag,"<0x50004000, 0x50007FFF>",EMU_NS
7426,7427,has_tag,"<0x50008000, 0x5000BFFF>",CMU_NS
7430,7431,has_tag,"<0x50010000, 0x50013FFF>",HFRCO0_NS
7432,7644,has_tag,"<0x50018000, 0x5001BFFF>",FSRCO_NS
7434,7435,has_tag,"<0x5001C000, 0x5001FFFF>",DPLL0_NS
7436,7437,has_tag,"<0x50020000, 0x50023FFF>",LFXO_NS
7438,7439,has_tag,"<0x50024000, 0x50027FFF>",LFRCO_NS
7440,7441,has_tag,"<0x50028000, 0x5002BFFF>",ULFRCO_NS
7442,7443,has_tag,"<0x50030000, 0x50033FFF>",MSC_NS
7444,7445,has_tag,"<0x50034000, 0x50037FFF>",ICACHE0_NS
7446,7447,has_tag,"<0x50038000, 0x5003BFFF>",PRS_NS
7448,7449,has_tag,"<0x5003C000, 0x5003FFFF>",GPIO_NS
7450,7451,has_tag,"<0x50040000, 0x50043FFF>",LDMA_NS
7452,7453,has_tag,"<0x50044000, 0x50047FFF>",LDMAXBAR_NS
7454,7455,has_tag,"<0x50048000, 0x5004BFFF>",TIMER0_NS
7456,7457,has_tag,"<0x5004C000, 0x5004FFFF>",TIMER1_NS
7650,7743,Tag,"<0x50078000, 0x5007BFFF>",SYSCFG_NS_CFGNS
7652,7649,Tag,"<0x5007C000, 0x5007FFFF>",SYSCFG_NS
7654,7653,Tag,"<0x50080000, 0x50083FFF>",BURAM_NS
7656,7655,Tag,"<0x50088000, 0x5008BFFF>",GPCRC_NS
7470,7471,Tag,"<0x50094000, 0x50097FFF>",DCDC_NS
7472,7473,Tag,"<0x50098000, 0x5009BFFF>",HOSTMAILBOX_NS
7476,7465,Tag,"<0x500A0000, 0x500A3FFF>",EUSART1_NS
7480,7481,Tag,"<0x500A8000, 0x500ABFFF>",SYSRTC0_NS
7484,7744,Tag,"<0x500B0000, 0x500B3FFF>",KEYSCAN_NS
7486,7745,Tag,"<0x500B4000, 0x500B7FFF>",DMEM_NS
7746,7492,Tag,"<0x54000000, 0x54003FFF>",RADIOAES_NS
7495,7494,Tag,"<0x54008000, 0x5400BFFF>",SMU_NS
7499,7662,Tag,"<0x59000000, 0x59003FFF>",LETIMER0_NS
7520,7747,Tag,"<0x5B004000, 0x5B007FFF>",WDG0_NS
7522,7748,Tag,"<0x5B008000, 0x5B00BFFF>",WDG1_NS
7493,7492,Tag,"<0x54000000, 0x540007FF>",RADIOAES_NS
7398,7749,Tag,"<0xA8004000, 0xA8007FFF>",FRC
7399,7750,Tag,"<0xA800C000, 0xA800FFFF>",AGC
7400,430,Tag,"<0xA8010000, 0xA8013FFF>",CRC
7402,7751,Tag,"<0xA8014000, 0xA8017FFF>",MODEM
7404,7752,Tag,"<0xA8018000, 0xA801BFFF>",SYNTH
7406,7753,Tag,"<0xA801C000, 0xA801FFFF>",PROTIMER
7408,7754,Tag,"<0xA8020000, 0xA8023FFF>",RAC
7412,7755,Tag,"<0xA802C000, 0xA802FFFF>",RFMAILBOX
7756,7757,Tag,"<0xAA000000, 0xAA003FFF>",BUFC
7534,7758,Tag,"<0xB8010000, 0xB8013FFF>",CRC_NS
7759,7533,Tag,"Tag <0xB800C000, 0xB800FFFF>",AGC_NS
7760,7758,Tag,"Tag <0xB8010000, 0xB8013FFF>",CRC_NS
7761,7537,Tag,"Tag <0xB8014000, 0xB8017FFF>",MODEM_NS
7762,7539,Tag,"Tag <0xB8018000, 0xB801BFFF>",SYNTH_NS
7763,7541,Tag,"Tag <0xB801C000, 0xB801FFFF>",PROTIMER_NS
7764,7543,Tag,"Tag <0xB8020000, 0xB8023FFF>",RAC_NS
7765,7547,Tag,"Tag <0xB802C000, 0xB802FFFF>",RFMAILBOX_NS
7766,7555,Tag,"Tag <0xBA000000, 0xBA003FFF>",BUFC_NS
7767,233,Tag,"Tag <0xE0000000, 0xE0000FFF>",ITM
7768,7558,Tag,"Tag <0x0FE00000, 0x0FE00009>",FLASH_USER_DATA
6952,7769,deviceNumber,deviceInformation,842
1100,7024,located_at,timer2,Timers.Efm32Timer
1100,24,<,timer2,sysbus
1100,1570,->,timer2,nvic@11
6952,7770,deviceNumber,deviceInformation,222
24,481,init add:,sysbus,Tag
24,7771,<,sysbus,"0x40086400,0x400867ff"
24,7066,"""""",sysbus,PCNT1
1709,1636,maps ReceiveIRQ to,usart0,nvic@17
1709,1638,maps TransmitIRQ to,usart0,nvic@18
1087,1562,maps ReceiveIRQ to,usart1,nvic@8
1087,1564,maps TransmitIRQ to,usart1,nvic@9
7002,7772,is controlled by,gpioPort,GPIOPort.EFMGPIOPort
3138,484,maps peripheralBase to,bitband,0x40000000
47,40,is mapped at,sram,0x20000000
47,1268,has size,sram,0x00002000
538,28,is mapped at,flash,0x00000000
538,7003,has size,flash,0x00010000
543,1324,maps IRQ to,nvic,cpu@0
41,543,uses,cpu,nvic
41,3134,is a,cpu,CPU.CortexM
543,543,nvic,nvic,nvic
6952,7773,deviceFamily,deviceInformation,DeviceFamily.EFM32HG
6952,7774,deviceNumber,deviceInformation,350
543,3738,IRQ,nvic,IRQControllers.NVIC
24,7775,init,sysbus,"Tag <0x40001000,0x400013ff> ""ACMP0"""
7776,7777,located at,cmuStatusOscillator,sysbus 0x400C802C
7776,178,has size,cmuStatusOscillator,0x4
7776,928,is initable,cmuStatusOscillator,false
7776,3586,has script,cmuStatusOscillator,request.Value = 0xFFFFFFFF
7778,7779,located at,vcmpStatus,sysbus 0x40000008
7778,178,has size,vcmpStatus,0x4
7778,928,is initable,vcmpStatus,false
7778,3586,has script,vcmpStatus,request.Value = 0xFFFFFFFF
1087,7780,located_at,usart1,"sysbus <0x4000c400, +0x400>"
1087,1562,ReceiveIRQ,usart1,nvic@8
1087,1564,TransmitIRQ,usart1,nvic@9
538,1318,size,flash,0x00008000
6952,7781,located_at,deviceInformation,sysbus 0x0fe081b0
6952,7782,deviceFamily,deviceInformation,DeviceFamily.EFM32ZG
7776,178,size,cmuStatusOscillator,0x4
7776,928,initable,cmuStatusOscillator,false
7776,3586,script,cmuStatusOscillator,request.Value = 0xFFFFFFFF
7776,7783,is,cmuStatusOscillator,Python.PythonPeripheral @ sysbus 0x400C802C
7776,7784,has,cmuStatusOscillator,size: 0x4
7776,7785,has,cmuStatusOscillator,initable: false
7776,7786,has,cmuStatusOscillator,"script: ""request.Value = 0xFFFFFFFF"""
7778,7787,is,vcmpStatus,Python.PythonPeripheral @ sysbus 0x40000008
7778,7784,has,vcmpStatus,size: 0x4
7778,7785,has,vcmpStatus,initable: false
7778,7786,has,vcmpStatus,"script: ""request.Value = 0xFFFFFFFF"""
541,7788,is,uart0,UART.EFM32_UART
541,7033,map,uart0,"<0x4000e000, +0x400>"
541,595,receive_irq,uart0,nvic@20
541,596,transmit_irq,uart0,nvic@21
1150,7788,is,uart1,UART.EFM32_UART
1150,7034,map,uart1,"<0x4000e400, +0x400>"
1150,597,receive_irq,uart1,nvic@22
1150,561,transmit_irq,uart1,nvic@23
6952,7789,deviceFamily,deviceInformation,DeviceFamily.EFM32LG
6952,7790,deviceNumber,deviceInformation,995
24,7791,add,sysbus,"Tag <0x40008000,0x400083ff>"
1089,7036,UART.EFM32_UART,usart2,"<0x4000c800, +0x400>"
1089,1580,ReceiveIRQ,usart2,nvic@14
1089,1631,TransmitIRQ,usart2,nvic@15
7026,7038,UART.LEUART,leUart1,"<0x40084400, +0x400>"
7026,1552,->,leUart1,nvic@19
6952,7792,deviceNumber,deviceInformation,232
24,7067,init add,sysbus,"<0x40086800,0x40086bff>"
1709,3127,has ReceiveIRQ connected to,usart0,nvic@3
1709,5503,has TransmitIRQ connected to,usart0,nvic@4
1087,1573,has ReceiveIRQ connected to,usart1,nvic@12
1087,1576,has TransmitIRQ connected to,usart1,nvic@13
3138,484,is based at,bitband,0x40000000
3138,7793,is at sysbus,bitband,"<0x42000000, +0x2000000>"
47,40,is based at,sram,0x20000000
47,1320,has size,sram,0x00004000
538,28,is based at,flash,0x00000000
538,2148,has size,flash,0x00020000
543,1324,has IRQ connected to,nvic,cpu@0
41,543,has nvic,cpu,nvic
41,3737,is a,cpu,CortexM
41,3133,has cpuType,cpu,cortex-m3
538,4576,Memory.MappedMemory,flash,sysbus 0x00000000
538,2148,size,flash,0x00020000
6952,7781,Miscellaneous.SiLabs.EFM32xGDeviceInformation,deviceInformation,sysbus 0x0fe081b0
6952,7794,deviceFamily,deviceInformation,DeviceFamily.EFM32G
6952,7795,deviceNumber,deviceInformation,210
24,7042,init,sysbus,"<0x400e0000,0x400e03ff>"
24,2101,init,sysbus,AES
24,7041,init,sysbus,"<0x400c2000,0x400c3fff>"
24,1401,init,sysbus,DMA
24,7044,init,sysbus,"<0x400c0000,0x400c03ff>"
24,7045,init,sysbus,MSC
24,7046,init,sysbus,"<0x400c6000,0x400c63ff>"
24,7047,init,sysbus,EMU
24,7048,init,sysbus,"<0x400ca000,0x400ca3ff>"
24,7049,init,sysbus,RMU
24,7050,init,sysbus,"<0x400c8000,0x400c83ff>"
24,7051,init,sysbus,CMU
24,7060,init,sysbus,"<0x40080000,0x400803ff>"
24,999,init,sysbus,RTC
24,7061,init,sysbus,"<0x40082000,0x400823ff>"
24,7062,init,sysbus,LETIMER0
24,7063,init,sysbus,"<0x40086000,0x400863ff>"
24,7064,init,sysbus,PCNT0
24,7056,init,sysbus,"<0x40001000,0x400013ff>"
24,7057,init,sysbus,ACMP0
24,7058,init,sysbus,"<0x40001400,0x400017ff>"
24,7059,init,sysbus,ACMP1
24,7072,init,sysbus,"<0x400cc000,0x400cc3ff>"
24,7073,init,sysbus,PRS
24,7076,init,sysbus,"<0x40004000,0x400043ff>"
24,7077,init,sysbus,DAC0
24,7070,init,sysbus,"<0x40000000,0x400003ff>"
24,7071,init,sysbus,VCMP
24,7074,init,sysbus,"<0x40002000,0x400023ff>"
24,7075,init,sysbus,ADC0
24,7080,init,sysbus,"<0x40088000,0x400883ff>"
24,7081,init,sysbus,WDOG
7776,7796,is located at,cmuStatusOscillator,0x400C802C
7776,1860,is,cmuStatusOscillator,initable
7778,7797,is located at,vcmpStatus,0x40000008
7778,1860,is,vcmpStatus,initable
3185,1564,->,i2c0,nvic@9
1099,7798,located_at,i2c1,"sysbus <0x4000a400, +0x400>"
1099,1567,->,i2c1,nvic@10
1160,1573,->,timer1,nvic@12
1100,1576,->,timer2,nvic@13
1103,7799,located_at,timer3,"sysbus <0x40010c00, +0x400>"
1103,1580,->,timer3,nvic@14
541,7800,located_at,uart0,"sysbus <0x4000e000, +0x400>"
541,595,ReceiveIRQ ->,uart0,nvic@20
541,596,TransmitIRQ ->,uart0,nvic@21
1150,7801,located_at,uart1,"sysbus <0x4000e400, +0x400>"
1150,597,ReceiveIRQ ->,uart1,nvic@22
1150,561,TransmitIRQ ->,uart1,nvic@23
1709,3127,ReceiveIRQ ->,usart0,nvic@3
1709,5503,TransmitIRQ ->,usart0,nvic@4
1087,1631,ReceiveIRQ ->,usart1,nvic@15
1087,1634,TransmitIRQ ->,usart1,nvic@16
1089,7802,located_at,usart2,"sysbus <0x4000c800, +0x400>"
1089,1638,ReceiveIRQ ->,usart2,nvic@18
1089,1552,TransmitIRQ ->,usart2,nvic@19
7002,7772,located_at,gpioPort,GPIOPort.EFMGPIOPort
538,1279,located_at,flash,Memory.MappedMemory
6952,7803,deviceFamily,deviceInformation,DeviceFamily.EFM32WG
7041,1401,is,"<0x400c2000,0x400c3fff>",DMA
7042,2101,is,"<0x400e0000,0x400e03ff>",AES
7043,768,is,"<0x400c4000,0x400c4fff>",USB
7044,7045,is,"<0x400c0000,0x400c03ff>",MSC
7046,7047,is,"<0x400c6000,0x400c63ff>",EMU
7048,7049,is,"<0x400ca000,0x400ca3ff>",RMU
7050,7051,is,"<0x400c8000,0x400c83ff>",CMU
7052,7053,is,"<0x4008c000,0x4008c3ff>",LESENSE
7804,7805,is,"<0x40008000,0x400083ff>",EBI
7806,7807,is,"<0x400c1c00,0x400c1fff>",FPUEH
7056,7057,is,"<0x40001000,0x400013ff>",ACMP0
7058,7059,is,"<0x40001400,0x400017ff>",ACMP1
7060,999,is,"<0x40080000,0x400803ff>",RTC
7061,7062,is,"<0x40082000,0x400823ff>",LETIMER0
7063,7064,is,"<0x40086000,0x400863ff>",PCNT0
7065,7066,is,"<0x40086400,0x400867ff>",PCNT1
7067,7068,is,"<0x40086800,0x40086bff>",PCNT2
7070,7071,is,"<0x40000000,0x400003ff>",VCMP
7072,7073,is,"<0x400cc000,0x400cc3ff>",PRS
7074,7075,is,"<0x40002000,0x400023ff>",ADC0
7076,7077,is,"<0x40004000,0x400043ff>",DAC0
7078,7079,is,"<0x40081000,0x400813ff>",BURTC
7080,7081,Tag,"<0x40088000,0x400883ff>",WDOG
7082,239,Tag,"<0xe0041000,0xe0080fff>",ETM
7808,1420,Tag,"<0x4008a000,0x4008a3ff>",LCD
7776,7777,located_at,cmuStatusOscillator,sysbus 0x400C802C
7778,7779,located_at,vcmpStatus,sysbus 0x40000008
7778,178,size,vcmpStatus,0x4
7778,928,initable,vcmpStatus,false
7778,3586,script,vcmpStatus,request.Value = 0xFFFFFFFF
541,1634,ReceiveIRQ,uart0,nvic@16
541,1636,TransmitIRQ,uart0,nvic@17
6952,7809,deviceNumber,deviceInformation,890
24,7805,init,sysbus,EBI
7805,7804,Tag,EBI,"<0x40008000,0x400083ff>"
541,7788,is a,uart0,UART.EFM32_UART
541,7800,mapped to,uart0,"sysbus <0x4000e000, +0x400>"
541,595,has ReceiveIRQ,uart0,nvic@20
541,596,has TransmitIRQ,uart0,nvic@21
1150,7788,is a,uart1,UART.EFM32_UART
1150,7801,mapped to,uart1,"sysbus <0x4000e400, +0x400>"
1150,597,has ReceiveIRQ,uart1,nvic@22
1150,561,has TransmitIRQ,uart1,nvic@23
24,7810,contains,sysbus,init add
24,7791,contains,sysbus,"Tag <0x40008000,0x400083ff>"
24,7805,contains,sysbus,EBI
1709,3127,ReceiveIRQ,usart0,nvic@3
1709,5503,TransmitIRQ,usart0,nvic@4
1089,1638,ReceiveIRQ,usart2,nvic@18
1089,1552,TransmitIRQ,usart2,nvic@19
7026,7811,located_at,leUart1,"sysbus <0x40084400, +0x400>"
3138,7793,@ sysbus,bitband,"<0x42000000, +0x2000000>"
47,2148,size,sram,0x00020000
538,3107,size,flash,0x00100000
41,3280,@ sysbus,cpu,null
6952,7812,@ sysbus,deviceInformation,0x0fe081b0
6952,7813,deviceFamily,deviceInformation,DeviceFamily.EFM32GG
6952,7814,deviceNumber,deviceInformation,942
1401,7041,Tag,DMA,"<0x400c2000,0x400c3fff>"
2101,7042,Tag,AES,"<0x400e0000,0x400e03ff>"
768,7043,Tag,USB,"<0x400c4000,0x400c4fff>"
7045,7044,Tag,MSC,"<0x400c0000,0x400c03ff>"
7047,7046,Tag,EMU,"<0x400c6000,0x400c63ff>"
7049,7048,Tag,RMU,"<0x400ca000,0x400ca3ff>"
7051,7050,Tag,CMU,"<0x400c8000,0x400c83ff>"
7053,7052,Tag,LESENSE,"<0x4008c000,0x4008c3ff>"
999,7060,Tag,RTC,"<0x40080000,0x400803ff>"
7062,7061,Tag,LETIMER0,"<0x40082000,0x400823ff>"
7057,7056,Tag,ACMP0,"<0x40001000,0x400013ff>"
7059,7058,Tag,ACMP1,"<0x40001400,0x400017ff>"
7071,7070,Tag,VCMP,"<0x40000000,0x400003ff>"
7073,7072,Tag,PRS,"<0x400cc000,0x400cc3ff>"
7064,7063,Tag,PCNT0,"<0x40086000,0x400863ff>"
7066,7065,Tag,PCNT1,"<0x40086400,0x400867ff>"
7068,7067,Tag,PCNT2,"<0x40086800,0x40086bff>"
7075,7074,Tag,ADC0,"<0x40002000,0x400023ff>"
7077,7076,Tag,DAC0,"<0x40004000,0x400043ff>"
1420,7808,Tag,LCD,"<0x4008a000,0x4008a3ff>"
7079,7078,Tag,BURTC,"<0x40081000,0x400813ff>"
7081,7080,Tag,WDOG,"<0x40088000,0x400883ff>"
7076,7077,is tagged with,"<0x40004000,0x400043ff>",DAC0
7808,1420,is tagged with,"<0x4008a000,0x4008a3ff>",LCD
7078,7079,is tagged with,"<0x40081000,0x400813ff>",BURTC
7080,7081,is tagged with,"<0x40088000,0x400883ff>",WDOG
7082,239,is tagged with,"<0xe0041000,0xe0080fff>",ETM
7776,7777,located,cmuStatusOscillator,sysbus 0x400C802C
7776,7815,is,cmuStatusOscillator,initable false
7776,7816,has,cmuStatusOscillator,script request.Value = 0xFFFFFFFF
7778,7779,located,vcmpStatus,sysbus 0x40000008
7778,7815,is,vcmpStatus,initable false
7778,7816,has,vcmpStatus,script request.Value = 0xFFFFFFFF
3185,7023,"@ sysbus <0x4000a000, +0x400>",i2c0,I2C.EFM32GGI2CController
3185,1562,->,i2c0,nvic@8
492,7024,"@ sysbus <0x40010000, +0x400>",timer0,Timers.Efm32Timer
1160,7024,"@ sysbus <0x40010400, +0x400>",timer1,Timers.Efm32Timer
1160,1567,->,timer1,nvic@10
1709,7788,"@ sysbus <0x4000c000, +0x400>",usart0,UART.EFM32_UART
1087,7788,"@ sysbus <0x4000c400, +0x400>",usart1,UART.EFM32_UART
1087,1570,ReceiveIRQ,usart1,nvic@11
1087,1573,TransmitIRQ,usart1,nvic@12
7000,7025,"@ sysbus <0x40084000, +0x400>",leUart0,UART.LEUART
7000,1580,->,leUart0,nvic@14
7002,7772,@ sysbus 0x40006000,gpioPort,GPIOPort.EFMGPIOPort
3138,7817,"@ sysbus <0x42000000, +0x2000000>",bitband,Miscellaneous.BitBanding
47,1279,@ sysbus 0x20000000,sram,Memory.MappedMemory
538,1279,@ sysbus 0x00000000,flash,Memory.MappedMemory
543,24,located_at,nvic,sysbus
543,3133,cpuType,nvic,cortex-m3
6952,7818,deviceFamily,deviceInformation,DeviceFamily.EFM32TG
6952,7819,deviceNumber,deviceInformation,840
24,7053,init,sysbus,LESENSE
24,1420,init,sysbus,LCD
7776,7777,locate_at,cmuStatusOscillator,sysbus 0x400C802C
7776,178,has_size,cmuStatusOscillator,0x4
7776,928,is_initable,cmuStatusOscillator,false
7776,3586,has_script,cmuStatusOscillator,request.Value = 0xFFFFFFFF
7778,7779,locate_at,vcmpStatus,sysbus 0x40000008
7778,178,has_size,vcmpStatus,0x4
7778,928,is_initable,vcmpStatus,false
7778,3586,has_script,vcmpStatus,request.Value = 0xFFFFFFFF
24,7820,init add,sysbus,"Tag <0x4008a000,0x4008a3ff> ""LCD"""
3185,7023,located_at,i2c0,I2C.EFM32GGI2CController
3185,7821,<,i2c0,0x4000c000
1099,7023,located_at,i2c1,I2C.EFM32GGI2CController
1099,7822,<,i2c1,0x4000c400
492,7024,located_at,timer0,Timers.Efm32Timer
492,1738,<,timer0,0x40018000
1160,7823,<,timer1,0x40018400
1709,7788,located_at,usart0,UART.EFM32_UART
1709,2000,<,usart0,0x40010000
1709,961,->,usart0,ReceiveIRQ
1709,963,->,usart0,TransmitIRQ
1709,1573,->,usart0,nvic@12
1709,1576,->,usart0,nvic@13
1087,7788,located_at,usart1,UART.EFM32_UART
1087,3924,<,usart1,0x40010400
1087,961,->,usart1,ReceiveIRQ
1087,963,->,usart1,TransmitIRQ
1087,595,->,usart1,nvic@20
1087,596,->,usart1,nvic@21
1089,7788,located_at,usart2,UART.EFM32_UART
1089,7824,<,usart2,0x40010800
1089,961,->,usart2,ReceiveIRQ
1089,963,->,usart2,TransmitIRQ
1089,1630,->,usart2,nvic@40
1089,1819,->,usart2,nvic@41
1092,7788,located_at,usart3,UART.EFM32_UART
1092,7825,<,usart3,0x40010c00
1092,961,->,usart3,ReceiveIRQ
1092,963,->,usart3,TransmitIRQ
1092,1111,->,usart3,nvic@43
1092,3951,->,usart3,nvic@44
7000,7025,located_at,leUart0,UART.LEUART
7000,7826,<,leUart0,0x4004a000
7000,597,->,leUart0,nvic@22
7002,24,located_at,gpioPort,sysbus
3138,7817,located_at,bitband,Miscellaneous.BitBanding
3138,619,<,bitband,0x42000000
7002,7772,type,gpioPort,GPIOPort.EFMGPIOPort
7002,7827,location,gpioPort,sysbus 0x4000a000
3138,7817,type,bitband,Miscellaneous.BitBanding
3138,3947,location,bitband,"sysbus <0x42000000, +0x2000000>"
47,2666,location,sram,sysbus 0x20000000
538,4576,location,flash,sysbus 0x00000000
543,2668,location,nvic,sysbus 0xE000E000
41,3134,type,cpu,CPU.CortexM
6952,7828,type,deviceInformation,Miscellaneous.SiLabs.EFM32xG1xBDeviceInformation
6952,7781,location,deviceInformation,sysbus 0x0fe081b0
6952,7829,deviceFamily,deviceInformation,DeviceFamily.EFM32JG12B
6952,8,deviceNumber,deviceInformation,1
7830,7831,type,gpcrc,Miscellaneous.SiLabs.EFR32_GPCRC
7830,7832,location,gpcrc,sysbus 0x4001c000
7833,7045,tagged as,"0x400e0000,0x400e07ff",MSC
7834,7047,tagged as,"0x400e3000,0x400e33ff",EMU
7835,7049,tagged as,"0x400e5000,0x400e53ff",RMU
7836,7051,tagged as,"0x400e4000,0x400e43ff",CMU
7837,7838,tagged as,"0x400f0000,0x400f03ff",CRYPTO0
7839,7840,tagged as,"0x400f0400,0x400f07ff",CRYPTO1
7841,7073,tagged as,"0x400e6000,0x400e63ff",PRS
7842,7843,tagged as,"0x400e2000,0x400e2fff",LDMA
7844,7845,tagged as,"0x4001a000,0x4001a3ff",WTIMER0
7846,7847,tagged as,"0x4001a400,0x4001a7ff",WTIMER1
7848,7062,tagged as,"0x40046000,0x400463ff",LETIMER0
7849,7850,tagged as,"0x4001e000,0x4001e3ff",CRYOTIMER
7851,7064,tagged as,"0x4004e000,0x4004e3ff",PCNT0
7852,7066,tagged as,"0x4004e400,0x4004e7ff",PCNT1
7853,7068,tagged as,"0x4004e800,0x4004ebff",PCNT2
7854,7075,tagged as,"0x40002000,0x400023ff",ADC0
7855,7057,tagged as,"0x40000000,0x400003ff",ACMP0
7856,7059,tagged as,"0x40000400,0x400007ff",ACMP1
7857,7858,tagged as,"0x40006000,0x400063ff",IDAC0
7859,7860,tagged as,"0x40008000,0x400083ff",VDAC0
7861,7862,tagged as,"0x4001f000,0x4001f3ff",CSEN
7863,7053,tagged as,"0x40055000,0x400553ff",LESENSE
7864,7858,Tag,"<0x40006000,0x400063ff>",IDAC0
7804,7860,Tag,"<0x40008000,0x400083ff>",VDAC0
7865,7862,Tag,"<0x4001f000,0x4001f3ff>",CSEN
7866,7053,Tag,"<0x40055000,0x400553ff>",LESENSE
7867,7868,Tag,"<0x40042000,0x400423ff>",RTCC
7869,7870,Tag,"<0x40052000,0x400523ff>",WDOG0
7871,703,Tag,"<0x40052400,0x400527ff>",WDOG1
7872,7873,Tag,"<0x40022000,0x400223ff>",SMU
7874,7875,Tag,"<0x4001d000,0x4001d3ff>",TRNG0
7776,7876,located,cmuStatusOscillator,sysbus @ 0x400C802C
7776,928,initializable,cmuStatusOscillator,false
7778,7877,located,vcmpStatus,sysbus @ 0x40000008
7778,928,initializable,vcmpStatus,false
1709,7878,UART.EFM32_UART,usart0,"@sysbus<0x40010000,+0x400>"
1709,1570,ReceiveIRQ,usart0,nvic@11
1709,1573,TransmitIRQ,usart0,nvic@12
1087,7879,UART.EFM32_UART,usart1,"@sysbus<0x40010400,+0x400>"
1087,1552,ReceiveIRQ,usart1,nvic@19
1087,595,TransmitIRQ,usart1,nvic@20
7000,7880,UART.LEUART,leUart0,"@sysbus<0x4004a000,+0x400>"
3138,7881,Miscellaneous.BitBanding,bitband,"@sysbus<0x42000000,+0x2000000>"
47,7882,Memory.MappedMemory,sram,@sysbus0x20000000
538,7883,Memory.MappedMemory,flash,@sysbus0x00000000
543,7884,IRQControllers.NVIC,nvic,@sysbus0xE000E000
41,7885,CPU.CortexM,cpu,@sysbus
41,7886,cpuType,cpu,"""cortex-m4f"""
6952,7887,Miscellaneous.SiLabs.EFM32xG1xBDeviceInformation,deviceInformation,@sysbus0x0fe081b0
6952,7888,deviceFamily,deviceInformation,DeviceFamily.EFM32PG1B
7830,7889,Miscellaneous.SiLabs.EFR32_GPCRC,gpcrc,@sysbus0x4001c000
7776,7890,is,cmuStatusOscillator,non-initable
7778,7890,is,vcmpStatus,non-initable
1709,6995,UART.EFM32_UART,usart0,"sysbus <0x40010000, +0x400>"
1709,1573,ReceiveIRQ,usart0,nvic@12
1709,1576,TransmitIRQ,usart0,nvic@13
1087,6996,UART.EFM32_UART,usart1,"sysbus <0x40010400, +0x400>"
1087,595,ReceiveIRQ,usart1,nvic@20
1087,596,TransmitIRQ,usart1,nvic@21
1089,5689,UART.EFM32_UART,usart2,"sysbus <0x40010800, +0x400>"
1089,1630,ReceiveIRQ,usart2,nvic@40
1089,1819,TransmitIRQ,usart2,nvic@41
1092,7799,UART.EFM32_UART,usart3,"sysbus <0x40010c00, +0x400>"
1092,1111,ReceiveIRQ,usart3,nvic@43
1092,3951,TransmitIRQ,usart3,nvic@44
7000,7891,UART.LEUART,leUart0,"sysbus <0x4004a000, +0x400>"
3138,3947,Miscellaneous.BitBanding,bitband,"sysbus <0x42000000, +0x2000000>"
543,600,nvic,nvic,IRQ
6952,7892,deviceFamily,deviceInformation,DeviceFamily.EFM32PG12B
7830,7893,sysbus,gpcrc,0x4001c000
7894,7045,Tag,"<0x400e0000,0x400e07ff>",MSC
7895,7047,Tag,"<0x400e3000,0x400e33ff>",EMU
7896,7049,Tag,"<0x400e5000,0x400e53ff>",RMU
7897,7051,Tag,"<0x400e4000,0x400e43ff>",CMU
7898,7838,Tag,"<0x400f0000,0x400f03ff>",CRYPTO0
7899,7840,Tag,"<0x400f0400,0x400f07ff>",CRYPTO1
7900,1896,Tag,"<0x4000a000,0x4000afff>",GPIO
7901,7073,Tag,"<0x400e6000,0x400e63ff>",PRS
7902,7843,Tag,"<0x400e2000,0x400e2fff>",LDMA
7903,7807,Tag,"<0x400e1000,0x400e13ff>",FPUEH
7904,5562,Tag,"<0x40018000,0x400183ff>",TIMER0
7905,7906,Tag,"<0x40018400,0x400187ff>",TIMER1
7907,7845,Tag,"<0x4001a000,0x4001a3ff>",WTIMER0
7908,7847,Tag,"<0x4001a400,0x4001a7ff>",WTIMER1
7909,7062,Tag,"<0x40046000,0x400463ff>",LETIMER0
7910,7850,Tag,"<0x4001e000,0x4001e3ff>",CRYOTIMER
7911,7064,Tag,"<0x4004e000,0x4004e3ff>",PCNT0
7912,7066,Tag,"<0x4004e400,0x4004e7ff>",PCNT1
7913,7068,Tag,"<0x4004e800,0x4004ebff>",PCNT2
7054,1887,Tag,"<0x4000c000,0x4000c3ff>",I2C0
7914,1889,Tag,"<0x4000c400,0x4000c7ff>",I2C1
7068,7913,Tag,PCNT2,"<0x4004e800,0x4004ebff>"
1887,7054,Tag,I2C0,"<0x4000c000,0x4000c3ff>"
